audio_path,session,channel,plant_id,species,genotype,recording_time,last_watering_time,hours_since_watering,days_since_watering,session_dir,treatment,soil_sensors,sowing,transplant,water_stress,water_status,hours_normalized,days_normalized,hour,time_bin,sensor_humidity,sensor_voltage,sensor_wifi_rssi,sensor_co2,sensor_light,sensor_soil_temp,sensor_soil_moisture,sensor_soil_ph,sensor_time,sensor_delta_minutes,sensor_source
data/PUA.02/audiofiles/PUA078/ch3PUA_2025-02-13_17-20-04.wav,PUA078,ch3,#75,Nicotiana benthamiana,wt,2025-02-13 17:20:04,2025-02-12 18:00:46,23.321666666666665,0.971736111111111,PUA.02,,,,2024-12-30_12-00-00,0,fresh,0.0577838710609883,0.0577838710609883,17,12-24h,,,,,,,,,2025-02-13 17:18:21,1.7166666666666666,sensor2
data/PUA.02/audiofiles/PUA078/ch1PUA_2025-02-13_14-32-05.wav,PUA078,ch1,#73,Nicotiana benthamiana,wt,2025-02-13 14:32:05,2025-02-12 18:00:46,20.521944444444443,0.8550810185185185,PUA.02,,"ph1,temphum1",,2024-12-30_12-00-00,0,fresh,0.0508470260143733,0.0508470260143733,14,12-24h,,,,,,,,,2025-02-13 14:18:19,13.766666666666667,sensor1
data/PUA.02/audiofiles/PUA078/ch3PUA_2025-02-13_16-28-02.wav,PUA078,ch3,#75,Nicotiana benthamiana,wt,2025-02-13 16:28:02,2025-02-12 18:00:46,22.454444444444444,0.935601851851852,PUA.02,,,,2024-12-30_12-00-00,0,fresh,0.0556351628324406,0.0556351628324406,16,12-24h,,,,,,,,,2025-02-13 16:18:20,9.7,sensor2
data/PUA.02/audiofiles/PUA078/ch2PUA_2025-02-13_17-51-48.wav,PUA078,ch2,#74,Nicotiana benthamiana,wt,2025-02-13 17:51:48,2025-02-12 18:00:46,23.850555555555555,0.993773148148148,PUA.02,,,,2024-12-30_12-00-00,0,fresh,0.0590942940165151,0.0590942940165151,17,12-24h,,,,,,,,,2025-02-13 17:48:21,3.45,sensor1
data/PUA.02/audiofiles/PUA078/ch4PUA_2025-02-13_08-11-31.wav,PUA078,ch4,#76,Nicotiana benthamiana,wt,2025-02-13 08:11:31,2025-02-12 18:00:46,14.179166666666667,0.5907986111111111,PUA.02,,"ph2,temphum2",,2024-12-30_12-00-00,0,fresh,0.0351315860109596,0.0351315860109596,8,12-24h,,4.0959,,,,,,,2025-02-13 08:16:37,5.1,sensor2
data/PUA.02/audiofiles/PUA078/ch3PUA_2025-02-12_20-32-40.wav,PUA078,ch3,#75,Nicotiana benthamiana,wt,2025-02-12 20:32:40,2025-02-12 18:00:46,2.5316666666666667,0.1054861111111111,PUA.02,,,,2024-12-30_12-00-00,0,fresh,0.0062726863532938,0.0062726863532938,20,0-12h,,,,,,,,,2025-02-12 20:18:19,14.35,sensor2
data/PUA.02/audiofiles/PUA078/ch4PUA_2025-02-13_20-30-52.wav,PUA078,ch4,#76,Nicotiana benthamiana,wt,2025-02-13 20:30:52,2025-02-12 18:00:46,26.501666666666665,1.104236111111111,PUA.02,,"ph2,temphum2",,2024-12-30_12-00-00,0,adequate,0.0656629267305635,0.0656629267305635,20,24-36h,,,,,,,,,2025-02-13 20:18:21,12.516666666666667,sensor2
data/PUA.02/audiofiles/PUA078/ch4PUA_2025-02-13_14-32-09.wav,PUA078,ch4,#76,Nicotiana benthamiana,wt,2025-02-13 14:32:09,2025-02-12 18:00:46,20.523055555555555,0.8551273148148147,PUA.02,,"ph2,temphum2",,2024-12-30_12-00-00,0,fresh,0.0508497790037757,0.0508497790037757,14,12-24h,,,,,,,,,2025-02-13 14:18:19,13.833333333333334,sensor2
data/PUA.02/audiofiles/PUA078/ch4PUA_2025-02-13_13-09-38.wav,PUA078,ch4,#76,Nicotiana benthamiana,wt,2025-02-13 13:09:38,2025-02-12 18:00:46,19.147777777777776,0.797824074074074,PUA.02,,"ph2,temphum2",,2024-12-30_12-00-00,0,fresh,0.0474422663709956,0.0474422663709956,13,12-24h,,4.0959,,,,,,,2025-02-13 13:16:37,6.983333333333333,sensor2
data/PUA.02/audiofiles/PUA078/ch4PUA_2025-02-12_21-58-03.wav,PUA078,ch4,#76,Nicotiana benthamiana,wt,2025-02-12 21:58:03,2025-02-12 18:00:46,3.9547222222222222,0.1647800925925926,PUA.02,,"ph2,temphum2",,2024-12-30_12-00-00,0,fresh,0.0097985775303757,0.0097985775303757,21,0-12h,,,,,,,,,2025-02-12 21:48:21,9.7,sensor2
data/PUA.02/audiofiles/PUA078/ch1PUA_2025-02-13_22-46-14.wav,PUA078,ch1,#73,Nicotiana benthamiana,wt,2025-02-13 22:46:14,2025-02-12 18:00:46,28.75777777777778,1.1982407407407407,PUA.02,,"ph1,temphum1",,2024-12-30_12-00-00,0,adequate,0.0712528717120703,0.0712528717120703,22,24-36h,49.0898,,,,0.0,,,,2025-02-13 22:47:52,1.6333333333333333,sensor1
data/PUA.02/audiofiles/PUA078/ch1PUA_2025-02-13_16-55-26.wav,PUA078,ch1,#73,Nicotiana benthamiana,wt,2025-02-13 16:55:26,2025-02-12 18:00:46,22.91111111111111,0.9546296296296296,PUA.02,,"ph1,temphum1",,2024-12-30_12-00-00,0,fresh,0.0567666414768136,0.0567666414768136,16,12-24h,,,,,,,,,2025-02-13 16:48:20,7.1,sensor1
data/PUA.02/audiofiles/PUA078/ch2PUA_2025-02-13_10-11-34.wav,PUA078,ch2,#74,Nicotiana benthamiana,wt,2025-02-13 10:11:34,2025-02-12 18:00:46,16.18,0.6741666666666667,PUA.02,,,,2024-12-30_12-00-00,0,fresh,0.0400890316772725,0.0400890316772725,10,12-24h,,4.0959,,,,,,,2025-02-13 10:16:37,5.05,sensor1
data/PUA.02/audiofiles/PUA078/ch3PUA_2025-02-13_19-46-12.wav,PUA078,ch3,#75,Nicotiana benthamiana,wt,2025-02-13 19:46:12,2025-02-12 18:00:46,25.75722222222222,1.0732175925925926,PUA.02,,,,2024-12-30_12-00-00,0,adequate,0.0638184238309774,0.0638184238309774,19,24-36h,47.3182,,,,2224.05,,,,2025-02-13 19:47:51,1.65,sensor2
data/PUA.02/audiofiles/PUA078/ch2PUA_2025-02-12_19-21-14.wav,PUA078,ch2,#74,Nicotiana benthamiana,wt,2025-02-12 19:21:14,2025-02-12 18:00:46,1.3411111111111111,0.0558796296296296,PUA.02,,,,2024-12-30_12-00-00,0,fresh,0.0033228582086573,0.0033228582086573,19,0-12h,,,,,,,,,2025-02-12 19:18:19,2.9166666666666665,sensor1
data/PUA.02/audiofiles/PUA078/ch2PUA_2025-02-13_13-11-28.wav,PUA078,ch2,#74,Nicotiana benthamiana,wt,2025-02-13 13:11:28,2025-02-12 18:00:46,19.17833333333333,0.7990972222222222,PUA.02,,,,2024-12-30_12-00-00,0,fresh,0.0475179735795607,0.0475179735795607,13,12-24h,,4.0959,,,,,,,2025-02-13 13:16:37,5.15,sensor1
data/PUA.02/audiofiles/PUA078/ch3PUA_2025-02-14_00-37-05.wav,PUA078,ch3,#75,Nicotiana benthamiana,wt,2025-02-14 00:37:05,2025-02-12 18:00:46,30.60527777777778,1.2752199074074075,PUA.02,,,,2024-12-30_12-00-00,0,adequate,0.0758304048408565,0.0758304048408565,0,24-36h,47.6524,,,,0.0,,,,2025-02-14 00:47:53,10.8,sensor2
data/PUA.02/audiofiles/PUA078/ch3PUA_2025-02-13_22-40-51.wav,PUA078,ch3,#75,Nicotiana benthamiana,wt,2025-02-13 22:40:51,2025-02-12 18:00:46,28.668055555555554,1.1945023148148148,PUA.02,,,,2024-12-30_12-00-00,0,adequate,0.0710305678178291,0.0710305678178291,22,24-36h,49.0898,,,,0.0,,,,2025-02-13 22:47:52,7.016666666666667,sensor2
data/PUA.02/audiofiles/PUA078/ch4PUA_2025-02-13_15-06-56.wav,PUA078,ch4,#76,Nicotiana benthamiana,wt,2025-02-13 15:06:56,2025-02-12 18:00:46,21.102777777777774,0.8792824074074074,PUA.02,,"ph2,temphum2",,2024-12-30_12-00-00,0,fresh,0.0522861512244608,0.0522861512244608,15,12-24h,,4.0959,,,,,,,2025-02-13 15:16:38,9.7,sensor2
data/PUA.02/audiofiles/PUA078/ch2PUA_2025-02-13_06-42-17.wav,PUA078,ch2,#74,Nicotiana benthamiana,wt,2025-02-13 06:42:17,2025-02-12 18:00:46,12.691944444444443,0.5288310185185185,PUA.02,,,,2024-12-30_12-00-00,0,fresh,0.031446709695891,0.031446709695891,6,12-24h,46.2409,,,,54.15,,,,2025-02-13 06:47:54,5.616666666666666,sensor1
data/PUA.02/audiofiles/PUA078/ch3PUA_2025-02-13_17-02-49.wav,PUA078,ch3,#75,Nicotiana benthamiana,wt,2025-02-13 17:02:49,2025-02-12 18:00:46,23.034166666666668,0.9597569444444444,PUA.02,,,,2024-12-30_12-00-00,0,fresh,0.0570715350531258,0.0570715350531258,17,12-24h,,4.0922,,,,,,,2025-02-13 17:16:38,13.816666666666666,sensor2
data/PUA.02/audiofiles/PUA078/ch3PUA_2025-02-13_14-47-45.wav,PUA078,ch3,#75,Nicotiana benthamiana,wt,2025-02-13 14:47:45,2025-02-12 18:00:46,20.78305555555556,0.8659606481481482,PUA.02,,,,2024-12-30_12-00-00,0,fresh,0.0514939785239296,0.0514939785239296,14,12-24h,36.3348,,,,7202.3999,,,,2025-02-13 14:47:49,0.06666666666666667,sensor2
data/PUA.02/audiofiles/PUA078/ch1PUA_2025-02-13_13-28-01.wav,PUA078,ch1,#73,Nicotiana benthamiana,wt,2025-02-13 13:28:01,2025-02-12 18:00:46,19.454166666666666,0.8105902777777777,PUA.02,,"ph1,temphum1",,2024-12-30_12-00-00,0,fresh,0.0482014031986983,0.0482014031986983,13,12-24h,,,,,,,,,2025-02-13 13:18:19,9.7,sensor1
data/PUA.02/audiofiles/PUA078/ch4PUA_2025-02-13_08-06-05.wav,PUA078,ch4,#76,Nicotiana benthamiana,wt,2025-02-13 08:06:05,2025-02-12 18:00:46,14.088611111111112,0.587025462962963,PUA.02,,"ph2,temphum2",,2024-12-30_12-00-00,0,fresh,0.0349072173746667,0.0349072173746667,8,12-24h,,4.0959,,,,,,,2025-02-13 08:16:37,10.533333333333333,sensor2
data/PUA.02/audiofiles/PUA078/ch1PUA_2025-02-14_01-55-12.wav,PUA078,ch1,#73,Nicotiana benthamiana,wt,2025-02-14 01:55:12,2025-02-12 18:00:46,31.907222222222224,1.3294675925925927,PUA.02,,"ph1,temphum1",,2024-12-30_12-00-00,0,adequate,0.0790562201730804,0.0790562201730804,1,24-36h,,,,,,,,,2025-02-14 01:48:24,6.8,sensor1
data/PUA.02/audiofiles/PUA078/ch4PUA_2025-02-13_12-32-36.wav,PUA078,ch4,#76,Nicotiana benthamiana,wt,2025-02-13 12:32:36,2025-02-12 18:00:46,18.530555555555555,0.7721064814814814,PUA.02,,"ph2,temphum2",,2024-12-30_12-00-00,0,fresh,0.0459129807579805,0.0459129807579805,12,12-24h,34.7189,,,,7694.3999,,,,2025-02-13 12:47:47,15.183333333333334,sensor2
data/PUA.02/audiofiles/PUA078/ch2PUA_2025-02-13_13-25-39.wav,PUA078,ch2,#74,Nicotiana benthamiana,wt,2025-02-13 13:25:39,2025-02-12 18:00:46,19.414722222222224,0.8089467592592593,PUA.02,,,,2024-12-30_12-00-00,0,fresh,0.0481036720749143,0.0481036720749143,13,12-24h,,,,,,,,,2025-02-13 13:18:19,7.333333333333333,sensor1
data/PUA.02/audiofiles/PUA078/ch4PUA_2025-02-13_11-32-17.wav,PUA078,ch4,#76,Nicotiana benthamiana,wt,2025-02-13 11:32:17,2025-02-12 18:00:46,17.525277777777777,0.7302199074074074,PUA.02,,"ph2,temphum2",,2024-12-30_12-00-00,0,fresh,0.0434222135961887,0.0434222135961887,11,12-24h,,,,,,,,,2025-02-13 11:18:28,13.816666666666666,sensor2
data/PUA.02/audiofiles/PUA078/ch1PUA_2025-02-13_12-16-06.wav,PUA078,ch1,#73,Nicotiana benthamiana,wt,2025-02-13 12:16:06,2025-02-12 18:00:46,18.25555555555556,0.7606481481481482,PUA.02,,"ph1,temphum1",,2024-12-30_12-00-00,0,fresh,0.0452316158808946,0.0452316158808946,12,12-24h,,4.0959,,,,,,,2025-02-13 12:16:37,0.5166666666666667,sensor1
data/PUA.02/audiofiles/PUA078/ch1PUA_2025-02-12_20-05-24.wav,PUA078,ch1,#73,Nicotiana benthamiana,wt,2025-02-12 20:05:24,2025-02-12 18:00:46,2.0772222222222223,0.0865509259259259,PUA.02,,"ph1,temphum1",,2024-12-30_12-00-00,0,fresh,0.0051467136877256,0.0051467136877256,20,0-12h,,4.0515,,,,,,,2025-02-12 20:16:35,11.183333333333334,sensor1
data/PUA.02/audiofiles/PUA078/ch3PUA_2025-02-13_14-58-10.wav,PUA078,ch3,#75,Nicotiana benthamiana,wt,2025-02-13 14:58:10,2025-02-12 18:00:46,20.956666666666667,0.8731944444444445,PUA.02,,,,2024-12-30_12-00-00,0,fresh,0.0519241331180495,0.0519241331180495,14,12-24h,,,,,,,,,2025-02-13 14:48:19,9.85,sensor2
data/PUA.02/audiofiles/PUA078/ch3PUA_2025-02-13_13-36-20.wav,PUA078,ch3,#75,Nicotiana benthamiana,wt,2025-02-13 13:36:20,2025-02-12 18:00:46,19.592777777777776,0.8163657407407406,PUA.02,,,,2024-12-30_12-00-00,0,fresh,0.0485448386266437,0.0485448386266436,13,12-24h,34.3069,,,,8735.8496,,,,2025-02-13 13:47:48,11.466666666666667,sensor2
data/PUA.02/audiofiles/PUA078/ch1PUA_2025-02-13_11-22-22.wav,PUA078,ch1,#73,Nicotiana benthamiana,wt,2025-02-13 11:22:22,2025-02-12 18:00:46,17.36,0.7233333333333333,PUA.02,,"ph1,temphum1",,2024-12-30_12-00-00,0,fresh,0.0430127064225866,0.0430127064225866,11,12-24h,,,,,,,,,2025-02-13 11:18:28,3.9,sensor1
data/PUA.02/audiofiles/PUA078/ch4PUA_2025-02-13_14-32-24.wav,PUA078,ch4,#76,Nicotiana benthamiana,wt,2025-02-13 14:32:24,2025-02-12 18:00:46,20.52722222222222,0.8553009259259259,PUA.02,,"ph2,temphum2",,2024-12-30_12-00-00,0,fresh,0.0508601027140346,0.0508601027140346,14,12-24h,,,,,,,,,2025-02-13 14:18:19,14.083333333333334,sensor2
data/PUA.02/audiofiles/PUA078/ch4PUA_2025-02-13_13-52-11.wav,PUA078,ch4,#76,Nicotiana benthamiana,wt,2025-02-13 13:52:11,2025-02-12 18:00:46,19.856944444444444,0.8273726851851851,PUA.02,,"ph2,temphum2",,2024-12-30_12-00-00,0,fresh,0.0491993618570565,0.0491993618570565,13,12-24h,,,,,,,,,2025-02-13 13:48:19,3.8666666666666667,sensor2
data/PUA.02/audiofiles/PUA078/ch3PUA_2025-02-13_15-49-22.wav,PUA078,ch3,#75,Nicotiana benthamiana,wt,2025-02-13 15:49:22,2025-02-12 18:00:46,21.81,0.90875,PUA.02,,,,2024-12-30_12-00-00,0,fresh,0.0540384289790676,0.0540384289790676,15,12-24h,,,,,,,,,2025-02-13 15:48:20,1.0333333333333334,sensor2
data/PUA.02/audiofiles/PUA078/ch1PUA_2025-02-13_15-25-53.wav,PUA078,ch1,#73,Nicotiana benthamiana,wt,2025-02-13 15:25:53,2025-02-12 18:00:46,21.41861111111111,0.8924421296296297,PUA.02,,"ph1,temphum1",,2024-12-30_12-00-00,0,fresh,0.0530686884620837,0.0530686884620837,15,12-24h,,,,,,,,,2025-02-13 15:18:20,7.55,sensor1
data/PUA.02/audiofiles/PUA078/ch1PUA_2025-02-14_00-58-24.wav,PUA078,ch1,#73,Nicotiana benthamiana,wt,2025-02-14 00:58:24,2025-02-12 18:00:46,30.960555555555555,1.290023148148148,PUA.02,,"ph1,temphum1",,2024-12-30_12-00-00,0,adequate,0.0767106732022635,0.0767106732022635,0,24-36h,,,,,,,,,2025-02-14 00:48:24,10.0,sensor1
data/PUA.02/audiofiles/PUA078/ch3PUA_2025-02-13_12-01-02.wav,PUA078,ch3,#75,Nicotiana benthamiana,wt,2025-02-13 12:01:02,2025-02-12 18:00:46,18.004444444444445,0.7501851851851852,PUA.02,,,,2024-12-30_12-00-00,0,fresh,0.0446094402759596,0.0446094402759596,12,12-24h,,,,,,,,,2025-02-13 11:48:27,12.583333333333334,sensor2
data/PUA.02/audiofiles/PUA078/ch4PUA_2025-02-13_14-36-56.wav,PUA078,ch4,#76,Nicotiana benthamiana,wt,2025-02-13 14:36:56,2025-02-12 18:00:46,20.602777777777774,0.8584490740740741,PUA.02,,"ph2,temphum2",,2024-12-30_12-00-00,0,fresh,0.0510473059933955,0.0510473059933955,14,12-24h,36.3348,,,,7202.3999,,,,2025-02-13 14:47:49,10.883333333333333,sensor2
data/PUA.02/audiofiles/PUA078/ch1PUA_2025-02-13_20-57-01.wav,PUA078,ch1,#73,Nicotiana benthamiana,wt,2025-02-13 20:57:01,2025-02-12 18:00:46,26.9375,1.1223958333333333,PUA.02,,"ph1,temphum1",,2024-12-30_12-00-00,0,adequate,0.0667427868236421,0.0667427868236421,20,24-36h,,,,,,,,,2025-02-13 20:48:22,8.65,sensor1
data/PUA.02/audiofiles/PUA078/ch4PUA_2025-02-13_19-10-51.wav,PUA078,ch4,#76,Nicotiana benthamiana,wt,2025-02-13 19:10:51,2025-02-12 18:00:46,25.168055555555554,1.0486689814814814,PUA.02,,"ph2,temphum2",,2024-12-30_12-00-00,0,adequate,0.0623586512003722,0.0623586512003721,19,24-36h,,4.0959,,,,,,,2025-02-13 19:16:38,5.783333333333333,sensor2
data/PUA.02/audiofiles/PUA078/ch3PUA_2025-02-13_16-02-29.wav,PUA078,ch3,#75,Nicotiana benthamiana,wt,2025-02-13 16:02:29,2025-02-12 18:00:46,22.02861111111111,0.9178587962962964,PUA.02,,,,2024-12-30_12-00-00,0,fresh,0.0545800796439834,0.0545800796439834,16,12-24h,,,,,,,,,2025-02-13 15:48:20,14.15,sensor2
data/PUA.02/audiofiles/PUA078/ch3PUA_2025-02-13_15-08-40.wav,PUA078,ch3,#75,Nicotiana benthamiana,wt,2025-02-13 15:08:40,2025-02-12 18:00:46,21.131666666666668,0.8804861111111112,PUA.02,,,,2024-12-30_12-00-00,0,fresh,0.0523577289489224,0.0523577289489224,15,12-24h,,4.0959,,,,,,,2025-02-13 15:16:38,7.966666666666667,sensor2
data/PUA.02/audiofiles/PUA078/ch4PUA_2025-02-13_13-36-26.wav,PUA078,ch4,#76,Nicotiana benthamiana,wt,2025-02-13 13:36:26,2025-02-12 18:00:46,19.594444444444445,0.8164351851851852,PUA.02,,"ph2,temphum2",,2024-12-30_12-00-00,0,fresh,0.0485489681107472,0.0485489681107472,13,12-24h,34.3069,,,,8735.8496,,,,2025-02-13 13:47:48,11.366666666666667,sensor2
data/PUA.02/audiofiles/PUA078/ch4PUA_2025-02-13_16-49-04.wav,PUA078,ch4,#76,Nicotiana benthamiana,wt,2025-02-13 16:49:04,2025-02-12 18:00:46,22.805,0.9502083333333332,PUA.02,,"ph2,temphum2",,2024-12-30_12-00-00,0,fresh,0.0565037309888875,0.0565037309888875,16,12-24h,,,,,,,,,2025-02-13 16:48:20,0.7333333333333333,sensor2
data/PUA.02/audiofiles/PUA078/ch1PUA_2025-02-13_21-31-52.wav,PUA078,ch1,#73,Nicotiana benthamiana,wt,2025-02-13 21:31:52,2025-02-12 18:00:46,27.51833333333333,1.1465972222222225,PUA.02,,"ph1,temphum1",,2024-12-30_12-00-00,0,adequate,0.0681819120337296,0.0681819120337296,21,24-36h,,,,,,,,,2025-02-13 21:18:22,13.5,sensor1
data/PUA.02/audiofiles/PUA078/ch2PUA_2025-02-13_22-10-06.wav,PUA078,ch2,#74,Nicotiana benthamiana,wt,2025-02-13 22:10:06,2025-02-12 18:00:46,28.155555555555555,1.173148148148148,PUA.02,,,,2024-12-30_12-00-00,0,adequate,0.0697607514559872,0.0697607514559872,22,24-36h,,4.0922,,,,,,,2025-02-13 22:16:39,6.55,sensor1
data/PUA.02/audiofiles/PUA078/ch4PUA_2025-02-13_17-41-03.wav,PUA078,ch4,#76,Nicotiana benthamiana,wt,2025-02-13 17:41:03,2025-02-12 18:00:46,23.671388888888888,0.9863078703703704,PUA.02,,"ph2,temphum2",,2024-12-30_12-00-00,0,fresh,0.0586503744753834,0.0586503744753834,17,12-24h,51.5969,,,,2151.8999,,,,2025-02-13 17:47:50,6.783333333333333,sensor2
data/PUA.02/audiofiles/PUA078/ch3PUA_2025-02-13_21-59-47.wav,PUA078,ch3,#75,Nicotiana benthamiana,wt,2025-02-13 21:59:47,2025-02-12 18:00:46,27.98361111111111,1.1659837962962962,PUA.02,,,,2024-12-30_12-00-00,0,adequate,0.0693347263459709,0.0693347263459709,21,24-36h,,,,,,,,,2025-02-13 21:48:22,11.416666666666666,sensor2
data/PUA.02/audiofiles/PUA078/ch3PUA_2025-02-13_16-49-28.wav,PUA078,ch3,#75,Nicotiana benthamiana,wt,2025-02-13 16:49:28,2025-02-12 18:00:46,22.811666666666667,0.9504861111111113,PUA.02,,,,2024-12-30_12-00-00,0,fresh,0.0565202489253017,0.0565202489253017,16,12-24h,,,,,,,,,2025-02-13 16:48:20,1.1333333333333333,sensor2
data/PUA.02/audiofiles/PUA078/ch3PUA_2025-02-13_14-29-12.wav,PUA078,ch3,#75,Nicotiana benthamiana,wt,2025-02-13 14:29:12,2025-02-12 18:00:46,20.47388888888889,0.8530787037037038,PUA.02,,,,2024-12-30_12-00-00,0,fresh,0.0507279592227209,0.0507279592227209,14,12-24h,,,,,,,,,2025-02-13 14:18:19,10.883333333333333,sensor2
data/PUA.02/audiofiles/PUA078/ch3PUA_2025-02-13_13-47-36.wav,PUA078,ch3,#75,Nicotiana benthamiana,wt,2025-02-13 13:47:36,2025-02-12 18:00:46,19.780555555555555,0.8241898148148148,PUA.02,,,,2024-12-30_12-00-00,0,fresh,0.0490100938356437,0.0490100938356437,13,12-24h,34.3069,,,,8735.8496,,,,2025-02-13 13:47:48,0.2,sensor2
data/PUA.02/audiofiles/PUA078/ch3PUA_2025-02-13_12-28-55.wav,PUA078,ch3,#75,Nicotiana benthamiana,wt,2025-02-13 12:28:55,2025-02-12 18:00:46,18.469166666666663,0.7695486111111111,PUA.02,,,,2024-12-30_12-00-00,0,fresh,0.0457608780934997,0.0457608780934997,12,12-24h,,4.0959,,,,,,,2025-02-13 12:16:37,12.3,sensor2
data/PUA.02/audiofiles/PUA078/ch3PUA_2025-02-13_16-58-51.wav,PUA078,ch3,#75,Nicotiana benthamiana,wt,2025-02-13 16:58:51,2025-02-12 18:00:46,22.968055555555555,0.9570023148148148,PUA.02,,,,2024-12-30_12-00-00,0,fresh,0.0569077321836849,0.0569077321836849,16,12-24h,,,,,,,,,2025-02-13 16:48:20,10.516666666666667,sensor2
data/PUA.02/audiofiles/PUA078/ch1PUA_2025-02-13_16-27-48.wav,PUA078,ch1,#73,Nicotiana benthamiana,wt,2025-02-13 16:27:48,2025-02-12 18:00:46,22.45055555555556,0.9354398148148148,PUA.02,,"ph1,temphum1",,2024-12-30_12-00-00,0,fresh,0.0556255273695323,0.0556255273695323,16,12-24h,,,,,,,,,2025-02-13 16:18:20,9.466666666666667,sensor1
data/PUA.02/audiofiles/PUA078/ch3PUA_2025-02-13_18-28-26.wav,PUA078,ch3,#75,Nicotiana benthamiana,wt,2025-02-13 18:28:26,2025-02-12 18:00:46,24.461111111111112,1.019212962962963,PUA.02,,,,2024-12-30_12-00-00,0,adequate,0.060607061693116,0.060607061693116,18,24-36h,,,,,,,,,2025-02-13 18:18:22,10.066666666666666,sensor2
data/PUA.02/audiofiles/PUA078/ch4PUA_2025-02-12_22-39-21.wav,PUA078,ch4,#76,Nicotiana benthamiana,wt,2025-02-12 22:39:21,2025-02-12 18:00:46,4.643055555555556,0.1934606481481481,PUA.02,,"ph2,temphum2",,2024-12-30_12-00-00,0,fresh,0.0115040544651423,0.0115040544651423,22,0-12h,51.5099,,,,0.15,,,,2025-02-12 22:47:50,8.483333333333333,sensor2
data/PUA.02/audiofiles/PUA078/ch4PUA_2025-02-13_01-05-04.wav,PUA078,ch4,#76,Nicotiana benthamiana,wt,2025-02-13 01:05:04,2025-02-12 18:00:46,7.071666666666666,0.2946527777777777,PUA.02,,"ph2,temphum2",,2024-12-30_12-00-00,0,fresh,0.0175214010513666,0.0175214010513666,1,0-12h,,4.0515,,,,,,,2025-02-13 01:16:36,11.533333333333333,sensor2
data/PUA.02/audiofiles/PUA078/ch3PUA_2025-02-14_01-57-34.wav,PUA078,ch3,#75,Nicotiana benthamiana,wt,2025-02-14 01:57:34,2025-02-12 18:00:46,31.946666666666665,1.3311111111111111,PUA.02,,,,2024-12-30_12-00-00,0,adequate,0.0791539512968644,0.0791539512968644,1,24-36h,,,,,,,,,2025-02-14 01:48:24,9.166666666666666,sensor2
data/PUA.02/audiofiles/PUA078/ch4PUA_2025-02-13_15-14-55.wav,PUA078,ch4,#76,Nicotiana benthamiana,wt,2025-02-13 15:14:55,2025-02-12 18:00:46,21.23583333333333,0.8848263888888889,PUA.02,,"ph2,temphum2",,2024-12-30_12-00-00,0,fresh,0.0526158217053943,0.0526158217053943,15,12-24h,,4.0959,,,,,,,2025-02-13 15:16:38,1.7166666666666666,sensor2
data/PUA.02/audiofiles/PUA078/ch3PUA_2025-02-12_20-22-43.wav,PUA078,ch3,#75,Nicotiana benthamiana,wt,2025-02-12 20:22:43,2025-02-12 18:00:46,2.365833333333333,0.0985763888888888,PUA.02,,,,2024-12-30_12-00-00,0,fresh,0.0058618026849905,0.0058618026849905,20,0-12h,,,,,,,,,2025-02-12 20:18:19,4.4,sensor2
data/PUA.02/audiofiles/PUA078/ch4PUA_2025-02-13_18-00-36.wav,PUA078,ch4,#76,Nicotiana benthamiana,wt,2025-02-13 18:00:36,2025-02-12 18:00:46,23.997222222222224,0.9998842592592592,PUA.02,,"ph2,temphum2",,2024-12-30_12-00-00,0,fresh,0.0594576886176276,0.0594576886176276,18,12-24h,,,,,,,,,2025-02-13 17:48:21,12.25,sensor2
data/PUA.02/audiofiles/PUA078/ch2PUA_2025-02-13_14-14-42.wav,PUA078,ch2,#74,Nicotiana benthamiana,wt,2025-02-13 14:14:42,2025-02-12 18:00:46,20.232222222222223,0.8430092592592593,PUA.02,,,,2024-12-30_12-00-00,0,fresh,0.050129184027706,0.050129184027706,14,12-24h,,4.0959,,,,,,,2025-02-13 14:16:38,1.9333333333333333,sensor1
data/PUA.02/audiofiles/PUA078/ch3PUA_2025-02-13_20-12-24.wav,PUA078,ch3,#75,Nicotiana benthamiana,wt,2025-02-13 20:12:24,2025-02-12 18:00:46,26.19388888888889,1.091412037037037,PUA.02,,,,2024-12-30_12-00-00,0,adequate,0.0649003486661078,0.0649003486661078,20,24-36h,,4.0922,,,,,,,2025-02-13 20:16:39,4.25,sensor2
data/PUA.02/audiofiles/PUA078/ch4PUA_2025-02-13_20-50-11.wav,PUA078,ch4,#76,Nicotiana benthamiana,wt,2025-02-13 20:50:11,2025-02-12 18:00:46,26.823611111111116,1.117650462962963,PUA.02,,"ph2,temphum2",,2024-12-30_12-00-00,0,adequate,0.0664606054098994,0.0664606054098994,20,24-36h,,,,,,,,,2025-02-13 20:48:22,1.8166666666666667,sensor2
data/PUA.02/audiofiles/PUA078/ch3PUA_2025-02-13_18-21-17.wav,PUA078,ch3,#75,Nicotiana benthamiana,wt,2025-02-13 18:21:17,2025-02-12 18:00:46,24.341944444444444,1.0142476851851852,PUA.02,,,,2024-12-30_12-00-00,0,adequate,0.0603118035797121,0.0603118035797121,18,24-36h,,,,,,,,,2025-02-13 18:18:22,2.9166666666666665,sensor2
