audio_path,session,channel,plant_id,species,genotype,recording_time,last_watering_time,hours_since_watering,days_since_watering,session_dir,treatment,soil_sensors,sowing,transplant,water_stress,water_status,hours_normalized,days_normalized,hour,time_bin
data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-23_09-57-43.wav,PUA081,ch2,#82,Nicotiana benthamiana,wt,2025-02-23 09:57:43,2025-02-21 12:02:17,45.92388888888889,1.9134953703703703,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.11378518148394387,0.11378518148394387,9,36-48h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_19-58-20.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-22 19:58:20,2025-02-21 12:02:17,31.934166666666666,1.3305902777777778,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.07912298016608785,0.07912298016608785,19,24-36h
data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_09-45-01.wav,PUA081,ch1,#81,Nicotiana benthamiana,wt,2025-02-22 09:45:01,2025-02-21 12:02:17,21.712222222222223,0.9046759259259259,PUA.02,,"ph1,temphum1",,2025-01-13_12-00-00,0,fresh,0.053796165911659324,0.053796165911659324,9,12-24h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_12-29-24.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-22 12:29:24,2025-02-21 12:02:17,24.451944444444443,1.0188310185185185,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.06058434953054648,0.06058434953054648,12,24-36h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_14-13-36.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-22 14:13:36,2025-02-21 12:02:17,26.18861111111111,1.0911921296296296,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.06488727196644656,0.06488727196644656,14,24-36h
data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_13-50-03.wav,PUA081,ch1,#81,Nicotiana benthamiana,wt,2025-02-22 13:50:03,2025-02-21 12:02:17,25.79611111111111,1.074837962962963,PUA.02,,"ph1,temphum1",,2025-01-13_12-00-00,0,adequate,0.06391477846006031,0.06391477846006031,13,24-36h
data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-23_08-03-24.wav,PUA081,ch1,#81,Nicotiana benthamiana,wt,2025-02-23 08:03:24,2025-02-21 12:02:17,44.01861111111111,1.8341087962962963,PUA.02,,"ph1,temphum1",,2025-01-13_12-00-00,0,adequate,0.10906449290623456,0.10906449290623456,8,36-48h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-23_09-41-56.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-23 09:41:56,2025-02-21 12:02:17,45.660833333333336,1.9025347222222224,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.11313341124293343,0.11313341124293343,9,36-48h
data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-23_07-40-15.wav,PUA081,ch1,#81,Nicotiana benthamiana,wt,2025-02-23 07:40:15,2025-02-21 12:02:17,43.632777777777775,1.8180324074074072,PUA.02,,"ph1,temphum1",,2025-01-13_12-00-00,0,adequate,0.1081085173362625,0.10810851733626249,7,36-48h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-23_03-48-29.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-23 03:48:29,2025-02-21 12:02:17,39.77,1.6570833333333335,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.09853774967893261,0.09853774967893261,3,36-48h
data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_15-42-04.wav,PUA081,ch1,#81,Nicotiana benthamiana,wt,2025-02-22 15:42:04,2025-02-21 12:02:17,27.663055555555555,1.1526273148148147,PUA.02,,"ph1,temphum1",,2025-01-13_12-00-00,0,adequate,0.06854048890338796,0.06854048890338796,15,24-36h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_15-27-45.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-22 15:27:45,2025-02-21 12:02:17,27.424444444444443,1.1426851851851851,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.06794928442922958,0.06794928442922958,15,24-36h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_18-49-07.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-22 18:49:07,2025-02-21 12:02:17,30.780555555555555,1.282523148148148,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.07626468891908,0.07626468891907999,18,24-36h
data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_14-44-13.wav,PUA081,ch1,#81,Nicotiana benthamiana,wt,2025-02-22 14:44:13,2025-02-21 12:02:17,26.698888888888888,1.1124537037037037,PUA.02,,"ph1,temphum1",,2025-01-13_12-00-00,0,adequate,0.06615158234948373,0.06615158234948373,14,24-36h
data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-22_22-31-07.wav,PUA081,ch2,#82,Nicotiana benthamiana,wt,2025-02-22 22:31:07,2025-02-21 12:02:17,34.480555555555554,1.4366898148148148,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.08543214362896309,0.08543214362896309,22,24-36h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_21-33-53.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-22 21:33:53,2025-02-21 12:02:17,33.526666666666664,1.3969444444444443,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.08306870222703076,0.08306870222703076,21,24-36h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_14-14-02.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-22 14:14:02,2025-02-21 12:02:17,26.195833333333333,1.0914930555555555,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.06490516639756194,0.06490516639756194,14,24-36h
data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-23_11-01-23.wav,PUA081,ch1,#81,Nicotiana benthamiana,wt,2025-02-23 11:01:23,2025-02-21 12:02:17,46.985,1.9577083333333334,PUA.02,,"ph1,temphum1",,2025-01-13_12-00-00,0,adequate,0.11641428636320464,0.11641428636320464,11,36-48h
data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-23_02-42-36.wav,PUA081,ch1,#81,Nicotiana benthamiana,wt,2025-02-23 02:42:36,2025-02-21 12:02:17,38.67194444444444,1.6113310185185183,PUA.02,,"ph1,temphum1",,2025-01-13_12-00-00,0,adequate,0.09581710790204312,0.09581710790204312,2,36-48h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_17-04-33.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-22 17:04:33,2025-02-21 12:02:17,29.037777777777777,1.2099074074074074,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.0719466250414669,0.0719466250414669,17,24-36h
data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-23_00-06-25.wav,PUA081,ch1,#81,Nicotiana benthamiana,wt,2025-02-23 00:06:25,2025-02-21 12:02:17,36.068888888888885,1.5028703703703703,PUA.02,,"ph1,temphum1",,2025-01-13_12-00-00,0,adequate,0.08936754197964714,0.08936754197964714,0,36-48h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_11-53-30.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-22 11:53:30,2025-02-21 12:02:17,23.85361111111111,0.993900462962963,PUA.02,,,,2025-01-13_12-00-00,0,fresh,0.05910186473737169,0.05910186473737169,11,12-24h
data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-22_11-09-05.wav,PUA081,ch2,#82,Nicotiana benthamiana,wt,2025-02-22 11:09:05,2025-02-21 12:02:17,23.113333333333333,0.9630555555555556,PUA.02,,,,2025-01-13_12-00-00,0,fresh,0.05726768554804448,0.05726768554804448,11,12-24h
data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_16-17-30.wav,PUA081,ch1,#81,Nicotiana benthamiana,wt,2025-02-22 16:17:30,2025-02-21 12:02:17,28.253611111111113,1.1772337962962964,PUA.02,,"ph1,temphum1",,2025-01-13_12-00-00,0,adequate,0.07000370277074619,0.07000370277074619,16,24-36h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-23_10-47-35.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-23 10:47:35,2025-02-21 12:02:17,46.755,1.948125,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.11584441755691462,0.11584441755691462,10,36-48h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_13-17-23.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-22 13:17:23,2025-02-21 12:02:17,25.251666666666665,1.0521527777777777,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.06256581365290034,0.06256581365290034,13,24-36h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_19-25-35.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-22 19:25:35,2025-02-21 12:02:17,31.388333333333332,1.3078472222222222,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.0777705741221749,0.0777705741221749,19,24-36h
data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-23_09-12-03.wav,PUA081,ch1,#81,Nicotiana benthamiana,wt,2025-02-23 09:12:03,2025-02-21 12:02:17,45.16277777777778,1.8817824074074074,PUA.02,,"ph1,temphum1",,2025-01-13_12-00-00,0,adequate,0.11189938374332227,0.11189938374332227,9,36-48h
data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_10-50-36.wav,PUA081,ch1,#81,Nicotiana benthamiana,wt,2025-02-22 10:50:36,2025-02-21 12:02:17,22.80527777777778,0.9502199074074075,PUA.02,,"ph1,temphum1",,2025-01-13_12-00-00,0,fresh,0.05650441923623815,0.056504419236238154,10,12-24h
data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_18-52-03.wav,PUA081,ch1,#81,Nicotiana benthamiana,wt,2025-02-22 18:52:03,2025-02-21 12:02:17,30.829444444444444,1.284560185185185,PUA.02,,"ph1,temphum1",,2025-01-13_12-00-00,0,adequate,0.07638582045278416,0.07638582045278416,18,24-36h
data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-22_14-11-43.wav,PUA081,ch2,#82,Nicotiana benthamiana,wt,2025-02-22 14:11:43,2025-02-21 12:02:17,26.157222222222224,1.0898842592592592,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.06480950001582969,0.06480950001582969,14,24-36h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_22-08-32.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-22 22:08:32,2025-02-21 12:02:17,34.104166666666664,1.4210069444444444,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.08449956846891117,0.08449956846891117,22,24-36h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-23_07-46-55.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-23 07:46:55,2025-02-21 12:02:17,43.74388888888889,1.822662037037037,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.10838381627649923,0.10838381627649923,7,36-48h
data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_16-06-49.wav,PUA081,ch1,#81,Nicotiana benthamiana,wt,2025-02-22 16:06:49,2025-02-21 12:02:17,28.075555555555557,1.1698148148148149,PUA.02,,"ph1,temphum1",,2025-01-13_12-00-00,0,adequate,0.06956253621901683,0.06956253621901683,16,24-36h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_19-40-40.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-22 19:40:40,2025-02-21 12:02:17,31.639722222222222,1.3183217592592593,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.07839343797446051,0.07839343797446052,19,24-36h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_16-36-35.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-22 16:36:35,2025-02-21 12:02:17,28.571666666666665,1.1904861111111111,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.07079174598717382,0.07079174598717382,16,24-36h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_18-48-53.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-22 18:48:53,2025-02-21 12:02:17,30.776666666666667,1.282361111111111,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.07625505345617171,0.07625505345617171,18,24-36h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_11-04-34.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-22 11:04:34,2025-02-21 12:02:17,23.038055555555555,0.9599189814814815,PUA.02,,,,2025-01-13_12-00-00,0,fresh,0.0570811705160341,0.0570811705160341,11,12-24h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-21_13-30-53.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-21 13:30:53,2025-02-21 12:02:17,1.4766666666666666,0.06152777777777777,PUA.02,,,,2025-01-13_12-00-00,0,fresh,0.0036587229157461353,0.0036587229157461353,13,0-12h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_15-13-54.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-22 15:13:54,2025-02-21 12:02:17,27.19361111111111,1.1330671296296295,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.06737735088088778,0.06737735088088777,15,24-36h
data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_11-01-30.wav,PUA081,ch1,#81,Nicotiana benthamiana,wt,2025-02-22 11:01:30,2025-02-21 12:02:17,22.986944444444443,0.9577893518518518,PUA.02,,"ph1,temphum1",,2025-01-13_12-00-00,0,fresh,0.056954533003525196,0.056954533003525196,11,12-24h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-21_17-20-12.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-21 17:20:12,2025-02-21 12:02:17,5.298611111111111,0.22077546296296294,PUA.02,,,,2025-01-13_12-00-00,0,fresh,0.013128318212539038,0.013128318212539038,17,0-12h
data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_12-44-14.wav,PUA081,ch1,#81,Nicotiana benthamiana,wt,2025-02-22 12:44:14,2025-02-21 12:02:17,24.699166666666667,1.0291319444444444,PUA.02,,"ph1,temphum1",,2025-01-13_12-00-00,0,adequate,0.0611968896725732,0.0611968896725732,12,24-36h
data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-21_12-33-41.wav,PUA081,ch1,#81,Nicotiana benthamiana,wt,2025-02-21 12:33:41,2025-02-21 12:02:17,0.5233333333333333,0.021805555555555554,PUA.02,,"ph1,temphum1",,2025-01-13_12-00-00,0,fresh,0.001296658008514996,0.001296658008514996,12,0-12h
data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-21_16-16-29.wav,PUA081,ch2,#82,Nicotiana benthamiana,wt,2025-02-21 16:16:29,2025-02-21 12:02:17,4.236666666666666,0.17652777777777776,PUA.02,,,,2025-01-13_12-00-00,0,fresh,0.010497148591226496,0.010497148591226496,16,0-12h
data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-23_07-35-35.wav,PUA081,ch2,#82,Nicotiana benthamiana,wt,2025-02-23 07:35:35,2025-02-21 12:02:17,43.555,1.8147916666666666,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.1079158080780968,0.1079158080780968,7,36-48h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_12-04-14.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-22 12:04:14,2025-02-21 12:02:17,24.0325,1.0013541666666665,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.05954509603115282,0.059545096031152815,12,24-36h
data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-21_18-06-33.wav,PUA081,ch2,#82,Nicotiana benthamiana,wt,2025-02-21 18:06:33,2025-02-21 12:02:17,6.071111111111111,0.25296296296296295,PUA.02,,,,2025-01-13_12-00-00,0,fresh,0.015042334094534902,0.015042334094534902,18,0-12h
data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_13-14-52.wav,PUA081,ch1,#81,Nicotiana benthamiana,wt,2025-02-22 13:14:52,2025-02-21 12:02:17,25.209722222222222,1.0504050925925925,PUA.02,,"ph1,temphum1",,2025-01-13_12-00-00,0,adequate,0.062461888302960976,0.06246188830296097,13,24-36h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-23_07-53-48.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-23 07:53:48,2025-02-21 12:02:17,43.85861111111111,1.8274421296296295,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.10866806243229366,0.10866806243229366,7,36-48h
data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-21_15-20-20.wav,PUA081,ch2,#82,Nicotiana benthamiana,wt,2025-02-21 15:20:20,2025-02-21 12:02:17,3.3008333333333333,0.1375347222222222,PUA.02,,,,2025-01-13_12-00-00,0,fresh,0.008178443267082643,0.008178443267082643,15,0-12h
data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-22_08-22-46.wav,PUA081,ch2,#82,Nicotiana benthamiana,wt,2025-02-22 08:22:46,2025-02-21 12:02:17,20.34138888888889,0.8475578703703704,PUA.02,,,,2025-01-13_12-00-00,0,fresh,0.05039966523648867,0.05039966523648867,8,12-24h
data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-22_06-07-30.wav,PUA081,ch2,#82,Nicotiana benthamiana,wt,2025-02-22 06:07:30,2025-02-21 12:02:17,18.086944444444445,0.7536226851851852,PUA.02,,,,2025-01-13_12-00-00,0,fresh,0.04481384973908543,0.04481384973908543,6,12-24h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_18-56-43.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-22 18:56:43,2025-02-21 12:02:17,30.907222222222224,1.287800925925926,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.07657852971094987,0.07657852971094987,18,24-36h
data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-23_10-40-49.wav,PUA081,ch2,#82,Nicotiana benthamiana,wt,2025-02-23 10:40:49,2025-02-21 12:02:17,46.64222222222222,1.943425925925926,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.11556498913257433,0.11556498913257432,10,36-48h
data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-22_14-31-22.wav,PUA081,ch2,#82,Nicotiana benthamiana,wt,2025-02-22 14:31:22,2025-02-21 12:02:17,26.48472222222222,1.1035300925925926,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.06562094364217744,0.06562094364217745,14,24-36h
data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-23_05-23-16.wav,PUA081,ch2,#82,Nicotiana benthamiana,wt,2025-02-23 05:23:16,2025-02-21 12:02:17,41.34972222222222,1.7229050925925924,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.1024518123617483,0.1024518123617483,5,36-48h
data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_13-32-46.wav,PUA081,ch1,#81,Nicotiana benthamiana,wt,2025-02-22 13:32:46,2025-02-21 12:02:17,25.508055555555554,1.062835648148148,PUA.02,,"ph1,temphum1",,2025-01-13_12-00-00,0,adequate,0.0632010659574966,0.06320106595749658,13,24-36h
data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_12-29-01.wav,PUA081,ch1,#81,Nicotiana benthamiana,wt,2025-02-22 12:29:01,2025-02-21 12:02:17,24.445555555555554,1.0185648148148148,PUA.02,,"ph1,temphum1",,2025-01-13_12-00-00,0,adequate,0.060568519841482864,0.060568519841482864,12,24-36h
data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-23_07-04-40.wav,PUA081,ch1,#81,Nicotiana benthamiana,wt,2025-02-23 07:04:40,2025-02-21 12:02:17,43.039722222222224,1.7933217592592594,PUA.02,,"ph1,temphum1",,2025-01-13_12-00-00,0,adequate,0.10663910924274897,0.10663910924274897,7,36-48h
data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-23_02-59-53.wav,PUA081,ch2,#82,Nicotiana benthamiana,wt,2025-02-23 02:59:53,2025-02-21 12:02:17,38.96,1.6233333333333333,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.09653082040460685,0.09653082040460685,2,36-48h
data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_04-12-17.wav,PUA081,ch1,#81,Nicotiana benthamiana,wt,2025-02-22 04:12:17,2025-02-21 12:02:17,16.166666666666668,0.6736111111111112,PUA.02,,"ph1,temphum1",,2025-01-13_12-00-00,0,fresh,0.040055995804444154,0.040055995804444154,4,12-24h
data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_13-21-06.wav,PUA081,ch1,#81,Nicotiana benthamiana,wt,2025-02-22 13:21:06,2025-02-21 12:02:17,25.31361111111111,1.0547337962962964,PUA.02,,"ph1,temphum1",,2025-01-13_12-00-00,0,adequate,0.06271929281208231,0.06271929281208233,13,24-36h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_19-27-34.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-22 19:27:34,2025-02-21 12:02:17,31.421388888888888,1.309224537037037,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.07785247555689534,0.07785247555689534,19,24-36h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_23-50-28.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-22 23:50:28,2025-02-21 12:02:17,35.80305555555555,1.4917939814814813,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.08870888926513076,0.08870888926513076,23,24-36h
data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-23_07-19-40.wav,PUA081,ch2,#82,Nicotiana benthamiana,wt,2025-02-23 07:19:40,2025-02-21 12:02:17,43.289722222222224,1.803738425925926,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.10725853185828162,0.1072585318582816,7,36-48h
data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-22_04-12-46.wav,PUA081,ch2,#82,Nicotiana benthamiana,wt,2025-02-22 04:12:46,2025-02-21 12:02:17,16.174722222222222,0.6739467592592593,PUA.02,,,,2025-01-13_12-00-00,0,fresh,0.04007595497761131,0.040075954977611315,4,12-24h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_17-18-26.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-22 17:18:26,2025-02-21 12:02:17,29.269166666666667,1.2195486111111111,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.07251993508450989,0.07251993508450989,17,24-36h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_12-41-00.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-22 12:41:00,2025-02-21 12:02:17,24.64527777777778,1.026886574074074,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.06106336968655839,0.061063369686558386,12,24-36h
data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-23_11-35-37.wav,PUA081,ch1,#81,Nicotiana benthamiana,wt,2025-02-23 11:35:37,2025-02-21 12:02:17,47.55555555555556,1.9814814814814816,PUA.02,,"ph1,temphum1",,2025-01-13_12-00-00,0,adequate,0.11782794642132025,0.11782794642132026,11,36-48h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_14-29-32.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-22 14:29:32,2025-02-21 12:02:17,26.454166666666666,1.1022569444444443,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.06554523643361235,0.06554523643361233,14,24-36h
data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_15-59-25.wav,PUA081,ch1,#81,Nicotiana benthamiana,wt,2025-02-22 15:59:25,2025-02-21 12:02:17,27.952222222222222,1.1646759259259258,PUA.02,,"ph1,temphum1",,2025-01-13_12-00-00,0,adequate,0.06925695439535405,0.06925695439535405,15,24-36h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_11-51-19.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-22 11:51:19,2025-02-21 12:02:17,23.817222222222224,0.9923842592592593,PUA.02,,,,2025-01-13_12-00-00,0,fresh,0.059011704334444165,0.059011704334444165,11,12-24h
data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-23_04-16-25.wav,PUA081,ch2,#82,Nicotiana benthamiana,wt,2025-02-23 04:16:25,2025-02-21 12:02:17,40.23555555555556,1.6764814814814815,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.0996912522385245,0.0996912522385245,4,36-48h
data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_14-29-12.wav,PUA081,ch1,#81,Nicotiana benthamiana,wt,2025-02-22 14:29:12,2025-02-21 12:02:17,26.448611111111113,1.102025462962963,PUA.02,,"ph1,temphum1",,2025-01-13_12-00-00,0,adequate,0.06553147148660052,0.06553147148660052,14,24-36h
data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-23_14-17-21.wav,PUA081,ch2,#82,Nicotiana benthamiana,wt,2025-02-23 14:17:21,2025-02-21 12:02:17,50.25111111111111,2.093796296296296,PUA.02,,,,2025-01-13_12-00-00,0,moderate,0.12450669871146329,0.12450669871146329,14,48-60h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_20-42-20.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-22 20:42:20,2025-02-21 12:02:17,32.6675,1.3611458333333333,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.08093995317165026,0.08093995317165026,20,24-36h
data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-22_23-01-00.wav,PUA081,ch2,#82,Nicotiana benthamiana,wt,2025-02-22 23:01:00,2025-02-21 12:02:17,34.978611111111114,1.4574421296296298,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.08666617112857425,0.08666617112857425,23,24-36h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-23_10-33-15.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-23 10:33:15,2025-02-21 12:02:17,46.51611111111111,1.9381712962962963,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.11525252483540563,0.11525252483540564,10,36-48h
data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-23_11-06-57.wav,PUA081,ch2,#82,Nicotiana benthamiana,wt,2025-02-23 11:06:57,2025-02-21 12:02:17,47.077777777777776,1.961574074074074,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.1166441609783023,0.1166441609783023,11,36-48h
data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-23_09-17-03.wav,PUA081,ch3,#83,Nicotiana benthamiana,wt,2025-02-23 09:17:03,2025-02-21 12:02:17,45.24611111111111,1.8852546296296298,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.11210585794849982,0.11210585794849982,9,36-48h
data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-23_01-31-46.wav,PUA081,ch2,#82,Nicotiana benthamiana,wt,2025-02-23 01:31:46,2025-02-21 12:02:17,37.49138888888889,1.562141203703704,PUA.02,,,,2025-01-13_12-00-00,0,adequate,0.09289205666202788,0.09289205666202789,1,36-48h
data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_12-56-38.wav,PUA081,ch1,#81,Nicotiana benthamiana,wt,2025-02-22 12:56:38,2025-02-21 12:02:17,24.905833333333334,1.0377430555555556,PUA.02,,"ph1,temphum1",,2025-01-13_12-00-00,0,adequate,0.06170894570141352,0.06170894570141352,12,24-36h
