sr_hz,duration_s,rms_mean,rms_std,zcr_mean,centroid_mean,bandwidth_mean,rolloff85_mean,flatness_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,hf_ratio_10k,hf_ratio_20k,hf_ratio_30k,hf_ratio_40k,path
300000,0.26384,0.01937323622405529,0.005776914767920971,0.19350428427419356,60915.24140308864,46133.901239123734,118196.92758413461,0.1497921198606491,-365.79193115234375,-0.3407982587814331,-38.81603240966797,-41.727596282958984,-8.709601402282715,17.00606346130371,16.00958251953125,9.790753364562988,2.06843638420105,3.7430293560028076,0.0977475568652153,-1.7875685691833496,-5.448416233062744,0.277324748251128,0.2609073651812449,0.21819429817455485,0.14940130339616114,../data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_12-19-38.wav
300000,0.26384,0.04011571779847145,0.01641942746937275,0.09767830141129032,61242.838630638165,45618.394608157396,116717.05979567308,0.07620996981859207,-340.9660339355469,-11.646160125732422,-30.110130310058594,-19.421472549438477,1.7319921255111694,16.2907657623291,15.167850494384766,13.541312217712402,7.417825222015381,5.877840042114258,-0.5440322756767273,-1.3921276330947876,-2.9212026596069336,0.2920088004992297,0.2773613628270329,0.24534986352536023,0.16855963760701637,../data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_18-20-13.wav
300000,0.26384,0.019654646515846252,0.006938138511031866,0.18071446572580646,63365.279919374174,45319.755836729266,118894.60637019231,0.14476172626018524,-376.74713134765625,-6.542553901672363,-30.665788650512695,-31.789865493774414,-5.446253299713135,14.928631782531738,13.837742805480957,12.41125202178955,4.343306064605713,4.347758769989014,-1.3204467296600342,-1.2090182304382324,-3.3657424449920654,0.2605356636700423,0.2480718308543798,0.2305945642359289,0.15226635759621462,../data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_19-11-58.wav
300000,0.26384,0.029205596074461937,0.009656708687543869,0.2108555947580645,64408.430417673924,45909.743503462974,120277.75691105769,0.16021567583084106,-333.5813903808594,-13.438145637512207,-36.68915939331055,-32.00007629394531,-6.120450973510742,11.439044952392578,17.895580291748047,10.803945541381836,6.266699314117432,5.177613735198975,-0.3774847090244293,-0.20882204174995422,-3.7463271617889404,0.3795108501344608,0.33934650479551065,0.2067490385013964,0.1752123943614535,../data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-22_11-01-20.wav
300000,0.26384,0.026180393993854523,0.006651319097727537,0.2051820816532258,62073.48584034294,46391.480684241535,119592.28515625,0.1679600030183792,-332.887939453125,-5.27137565612793,-39.76190185546875,-35.841644287109375,-6.606263160705566,13.04659652709961,15.052488327026367,11.932080268859863,4.067615985870361,4.51072359085083,-0.1785973161458969,-1.7016350030899048,-4.936819553375244,0.2723846890217215,0.23125273410698294,0.18299596062865114,0.16550007096572847,../data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_13-14-13.wav
300000,0.26384,0.04064558818936348,0.008986139670014381,0.11016255040322581,54888.742555791236,47798.937987022146,116073.84314903847,0.06985727697610855,-305.38775634765625,21.82230567932129,-38.20500946044922,-44.51404571533203,-11.431249618530273,11.855398178100586,12.601173400878906,10.261999130249023,5.859462261199951,7.415574550628662,0.40064528584480286,-2.9078967571258545,-5.404529094696045,0.09836954267221665,0.08855968699147075,0.07336082158984675,0.06703782901847609,../data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_04-27-02.wav
300000,0.26384,0.020869355648756027,0.015492103062570095,0.19689075100806452,61431.70974795198,45782.819886359204,118039.17518028847,0.15463201701641083,-363.99920654296875,-3.680015802383423,-42.98882293701172,-40.921451568603516,-5.846457004547119,14.376842498779297,12.536454200744629,12.294649124145508,4.884347438812256,5.358587265014648,-0.14718914031982422,-2.981746196746826,-3.3623976707458496,0.5710022966449357,0.5599842044615921,0.5505814411736579,0.5351989058966148,../data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_11-35-41.wav
300000,0.26384,0.15135370194911957,0.011508530005812645,0.05145224294354839,24836.669054682687,38887.77879093143,71428.03485576923,0.009348982013761997,-200.22988891601562,66.14954376220703,-102.09906768798828,-86.50920867919922,-2.213132619857788,11.040757179260254,0.5470695495605469,5.131004810333252,9.366326332092285,2.724285840988159,-5.551519870758057,-6.101120471954346,-6.586688995361328,0.021045743848689503,0.014655566226609146,0.010820819231597166,0.007615709603622076,../data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-22_02-31-18.wav
300000,0.26384,0.028999995440244675,0.011356092058122158,0.18159652217741937,62193.62500575999,46025.64192780208,118873.00931490384,0.14939583837985992,-336.2716369628906,-9.614153861999512,-37.48984909057617,-28.253477096557617,-2.365307569503784,14.462315559387207,14.619508743286133,10.724573135375977,4.56680965423584,5.337281703948975,0.687720000743866,-1.0398309230804443,-3.821333169937134,0.3263608174495831,0.23610948329013448,0.16548301889079572,0.13186628990602575,../data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-21_17-09-32.wav
300000,0.26384,0.028663912788033485,0.013902152888476849,0.18108303931451614,63177.1085648801,45668.12471887876,119243.91526442308,0.157810777425766,-340.036865234375,-14.169039726257324,-39.73784637451172,-30.37116241455078,-0.3555503785610199,17.671770095825195,15.0177640914917,11.396215438842773,4.981638431549072,5.621516704559326,1.3224961757659912,-0.5542266964912415,-3.358334541320801,0.42846531552764705,0.4100682855472182,0.3852898076973228,0.31710439221431097,../data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_15-20-10.wav
300000,0.26384,0.03007473796606064,0.027841243892908096,0.2178679435483871,61116.939608727895,45154.579933478744,116157.41436298077,0.18473529815673828,-325.3893737792969,-6.517698287963867,-41.819557189941406,-35.61782455444336,-7.69593620300293,13.697429656982422,13.348081588745117,11.57799243927002,4.8922553062438965,4.920820236206055,-1.1330304145812988,-3.368347644805908,-4.912035942077637,0.7007854269443555,0.5784997144505719,0.4167033134063612,0.3484417357420817,../data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_12-12-13.wav
300000,0.26384,0.10415305942296982,0.010917793028056622,0.06757182459677419,30895.4164872392,42064.35606653768,87953.53816105769,0.01697600819170475,-233.689208984375,38.448394775390625,-104.34369659423828,-79.6491928100586,4.4940876960754395,22.054536819458008,9.876984596252441,8.740923881530762,3.9885237216949463,7.101435661315918,2.5176970958709717,0.5155666470527649,-4.967709541320801,0.027217646299440523,0.017240496902856242,0.015494171614838044,0.013802759440741984,../data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-22_20-51-42.wav
300000,0.26384,0.01935034804046154,0.005201783962547779,0.1850459929435484,62254.61514350867,46228.71296162309,119342.51051682692,0.14970239996910095,-369.5716552734375,-2.5920169353485107,-36.87002944946289,-38.70932388305664,-6.548923969268799,16.252962112426758,14.356135368347168,9.330425262451172,2.795851230621338,5.609729290008545,1.4670383930206299,-1.3441449403762817,-5.365362644195557,0.19888543039111115,0.1849621681485332,0.17176436417169333,0.15348008965890178,../data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_16-46-36.wav
300000,0.26384,0.03740613907575607,0.014624245464801788,0.1088835685483871,61388.385001776885,45721.56415322977,117267.31520432692,0.08643770962953568,-338.2295837402344,-9.075559616088867,-31.836347579956055,-24.257781982421875,-1.3821476697921753,15.87251091003418,15.615077018737793,13.030364990234375,6.593347549438477,5.907397270202637,1.5462075471878052,1.7978273630142212,-3.096367120742798,0.2768570491473065,0.26520398311530885,0.24042236906603276,0.12494077797000838,../data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_19-00-17.wav
300000,0.26384,0.03570922836661339,0.007471505086869001,0.11370967741935484,60832.711254345144,46806.25456886749,118945.3125,0.08482930064201355,-334.750244140625,-2.5637991428375244,-33.248558044433594,-29.555208206176758,-2.5131137371063232,15.585253715515137,15.794197082519531,13.686561584472656,5.909026145935059,3.8421456813812256,-0.2224670946598053,-1.172717571258545,-4.421131610870361,0.1369535364670591,0.12591311736901145,0.11577193094010979,0.08979452882752721,../data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_04-20-35.wav
300000,0.26384,0.021599963307380676,0.007060177158564329,0.17729649697580646,57246.54825892407,46544.05232179669,115773.36237980769,0.1217055693268776,-357.8292236328125,-0.8452787399291992,-54.062007904052734,-47.60842514038086,0.8427477478981018,26.294836044311523,16.671796798706055,6.881139755249023,2.355026960372925,7.524938583374023,1.476025938987732,-1.3037317991256714,-4.06826114654541,0.2661038498286566,0.24820218533754673,0.1868689446920997,0.12128956519678596,../data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_21-19-00.wav
300000,0.26384,0.02049328200519085,0.006599183660000563,0.1883757560483871,59478.95271991117,46168.2020898036,117048.52764423077,0.1407793164253235,-360.3658752441406,-0.9075279235839844,-45.66377258300781,-44.831478118896484,-5.080399513244629,20.94414710998535,15.232484817504883,7.704346656799316,1.3647452592849731,4.4281415939331055,-1.4468505382537842,-0.5417082905769348,-2.860138416290283,0.29113305822483293,0.27208536696820945,0.1845239378411619,0.1335666045220362,../data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_15-03-06.wav
300000,0.26384,0.12062440812587738,0.012961490079760551,0.044865171370967745,21382.706179486962,35826.04157999984,55490.34705528846,0.00634301220998168,-232.6968994140625,70.32784271240234,-110.55364227294922,-87.70821380615234,-2.199028730392456,8.389256477355957,-1.4094094038009644,6.974310874938965,4.292557716369629,3.048830986022949,-5.2337117195129395,-9.897903442382812,-8.329177856445312,0.020885580993090427,0.011668278803206087,0.0053045877431703225,0.004151387933290116,../data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_12-31-13.wav
300000,0.26384,0.028505980968475342,0.007059742230921984,0.1764490927419355,62137.48476477314,46599.36271575511,119841.12079326923,0.14470069110393524,-332.4900207519531,-3.3230698108673096,-35.4335823059082,-31.81354522705078,-4.785928726196289,12.847064018249512,13.725900650024414,11.145621299743652,4.819558143615723,5.351765155792236,1.3804374933242798,-0.6102961897850037,-4.736806392669678,0.21929585234573482,0.17250046154729676,0.15753683834464474,0.14033436943654937,../data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-21_17-13-40.wav
300000,0.26384,0.01946897618472576,0.008175826631486416,0.18531691028225805,63044.04086427781,45109.709135192694,118055.13822115384,0.14825960993766785,-380.6727294921875,-13.024280548095703,-32.947391510009766,-26.615896224975586,-2.3489737510681152,12.63072681427002,11.659380912780762,10.76187515258789,5.448631286621094,6.668086051940918,-1.4162758588790894,-1.7248015403747559,-3.4882333278656006,0.3538730538043196,0.2942541922207217,0.17179211966252367,0.1343527778226385,../data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_18-56-38.wav
300000,0.26384,0.018878795206546783,0.007115024141967297,0.19010521673387096,61467.52492329256,45903.79808878949,118065.46724759616,0.15355543792247772,-371.84320068359375,-5.076342582702637,-40.366111755371094,-37.67765426635742,-3.9128012657165527,17.76984977722168,16.414541244506836,11.319075584411621,4.070381164550781,5.060701847076416,-3.0815114974975586,-5.094104290008545,-5.734455108642578,0.30733663024773866,0.2711969848907269,0.17700960364835316,0.13608564783048727,../data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-23_06-51-51.wav
300000,0.26384,0.020602434873580933,0.011412621475756168,0.1725554435483871,61795.39334026293,45392.961532217196,117036.32061298077,0.13295488059520721,-379.9013671875,-13.999975204467773,-39.64250564575195,-29.615949630737305,0.12088344991207123,17.597606658935547,16.723854064941406,11.568507194519043,4.487107753753662,5.828472137451172,-0.633490264415741,-1.7708740234375,-3.566025972366333,0.4200352600212385,0.306438617228159,0.14541352425988976,0.1033851772479857,../data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-23_10-25-36.wav
300000,0.26384,0.021208183839917183,0.02140563726425171,0.2168819304435484,62115.29285681315,44834.24627549221,116397.79897836539,0.16394880414009094,-371.6475830078125,-9.72059440612793,-37.255191802978516,-32.043880462646484,-3.691269636154175,17.44269371032715,13.913002014160156,9.981056213378906,2.373542547225952,3.045875072479248,-1.1368863582611084,-2.25455641746521,-4.744235992431641,0.713333143163549,0.6672989811993396,0.571915378181481,0.2705074128861083,../data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_11-31-33.wav
300000,0.26384,0.13775154948234558,0.014102919027209282,0.053424269153225803,25846.744438593316,39340.931582745085,75468.56219951923,0.010419011116027832,-209.07174682617188,65.90569305419922,-96.27388000488281,-88.00556945800781,-4.751935005187988,14.450211524963379,-0.6551288962364197,3.0533385276794434,8.953001022338867,6.5438666343688965,-7.821931838989258,-5.636702537536621,-5.7967095375061035,0.03506048633674863,0.022762710869423625,0.01084474628350452,0.00802734097887478,../data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-22_21-01-10.wav
300000,0.26384,0.13379736244678497,0.01247978862375021,0.05445438508064516,26039.161121484514,39558.392125244776,76480.80679086539,0.011183025315403938,-208.9943084716797,62.06801223754883,-100.73211669921875,-86.8651351928711,-4.52297830581665,10.27447509765625,0.5712627172470093,5.3622965812683105,6.392611980438232,6.917741775512695,-6.667585849761963,-7.4606170654296875,-6.024054050445557,0.023655665104658608,0.012066859238936222,0.009282779115837641,0.008417045123601754,../data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-23_12-41-31.wav
300000,0.26384,0.021390024572610855,0.014321248978376389,0.1971648185483871,60785.679851601424,45337.53317924751,116192.15745192308,0.1518731564283371,-363.84429931640625,-2.8434994220733643,-38.386680603027344,-37.143001556396484,-8.510432243347168,15.468157768249512,14.362544059753418,9.44922161102295,3.1163132190704346,6.3221964836120605,0.41558945178985596,-1.8737988471984863,-4.166215896606445,0.5549893032289316,0.4774250580245821,0.32736550152618227,0.19526488191387928,../data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_12-52-07.wav
300000,0.26384,0.026779793202877045,0.011036460287868977,0.26392389112903225,63400.75082859466,45894.04848861349,119088.97986778847,0.20575274527072906,-326.9609375,-11.880934715270996,-44.140586853027344,-38.8177604675293,-5.531735897064209,14.495121955871582,16.92180633544922,6.315234184265137,2.719505548477173,5.699780464172363,1.4524548053741455,-1.2024394273757935,-5.760402202606201,0.4508921527412276,0.36786013910910875,0.2866255843873546,0.20375887362153358,../data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-22_13-13-49.wav
300000,0.26384,0.028392404317855835,0.012477081269025803,0.23971459173387097,64575.90994460544,45630.20273429902,119791.35366586539,0.18034100532531738,-331.0462341308594,-12.703448295593262,-38.94395065307617,-35.6282958984375,-5.021615028381348,15.168623924255371,16.566194534301758,8.751611709594727,4.862371921539307,4.783234596252441,1.447466492652893,-0.708254337310791,-3.0991876125335693,0.44954499680013527,0.43158880861298227,0.41001745163097336,0.33426370794891064,../data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-22_11-16-06.wav
300000,0.26384,0.018605392426252365,0.006275273393839598,0.18397177419354838,63924.61317164067,45223.731091096044,119159.40504807692,0.1532367616891861,-384.55474853515625,-14.865440368652344,-33.40578842163086,-27.561857223510742,-2.3790674209594727,13.506443977355957,13.464019775390625,12.485825538635254,7.468019962310791,7.91463041305542,-0.19013361632823944,-2.0802934169769287,-3.86903977394104,0.31088566294749875,0.2872419933737455,0.22482019388538804,0.14858126578571115,../data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_17-24-01.wav
300000,0.26384,0.08463501185178757,0.0064860680140554905,0.08067666330645161,34066.81637850154,43527.88650873273,93568.77253605769,0.025509105995297432,-242.1565704345703,30.900062561035156,-106.23175048828125,-82.91136932373047,-2.247197389602661,13.927674293518066,10.21677303314209,14.524442672729492,7.53840970993042,6.53482723236084,-1.3053871393203735,-5.8586835861206055,-8.112011909484863,0.04459137285144486,0.028581069538880427,0.023983969225189923,0.021266295876227182,../data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-21_12-37-37.wav
300000,0.26384,0.019299354404211044,0.007777318358421326,0.1935483870967742,62223.670340058656,45547.67633779275,117938.70192307692,0.15545305609703064,-371.19451904296875,-5.076118469238281,-37.971004486083984,-38.81032180786133,-7.942042827606201,15.68998908996582,15.051342010498047,11.005328178405762,2.6380090713500977,4.792597770690918,1.0860971212387085,-0.7168241143226624,-2.9375698566436768,0.3347752177779789,0.31678426017302086,0.3019510234074053,0.23763485562074174,../data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_15-16-33.wav
300000,0.26384,0.03021571785211563,0.017119091004133224,0.20963016633064516,61366.480886063786,45599.159867165945,116860.72716346153,0.16032303869724274,-328.3601379394531,-10.518881797790527,-43.9111328125,-35.83661651611328,-4.529343128204346,14.446852684020996,17.40319061279297,9.132773399353027,1.0806993246078491,8.550453186035156,2.9157557487487793,-0.6856721043586731,-6.212913513183594,0.5025709763270487,0.1866298073348952,0.13332411286843657,0.122316825587654,../data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-22_17-06-04.wav
300000,0.26384,0.031157905235886574,0.014402520842850208,0.20558845766129033,64597.838323817006,45428.23651929625,119288.98737980769,0.14675432443618774,-339.6027526855469,-19.399154663085938,-35.92276382446289,-26.013879776000977,-0.006996351759880781,14.890281677246094,19.258304595947266,13.797985076904297,9.225591659545898,5.094754695892334,-2.177063226699829,-2.480050563812256,-3.7314090728759766,0.4296804366335359,0.3417528797425559,0.23338736959800901,0.1500865184453361,../data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-22_08-23-41.wav
300000,0.26384,0.026003191247582436,0.009034894406795502,0.20990108366935484,61466.30771524394,46165.20573193655,118612.90564903847,0.1781618595123291,-332.2639465332031,-7.108370304107666,-43.31808853149414,-36.57761764526367,-6.499318599700928,14.392370223999023,16.416629791259766,11.283381462097168,3.7089579105377197,4.719829559326172,-0.04416392371058464,-1.7887250185012817,-5.264279842376709,0.35243039432663265,0.27880078388961915,0.18094511691396561,0.1620184652429151,../data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_13-15-51.wav
300000,0.26384,0.029465263709425926,0.015382178127765656,0.20983807963709677,66089.21695910233,45409.889169029906,120854.30438701923,0.1669047474861145,-344.49139404296875,-21.41256332397461,-32.58591842651367,-24.463167190551758,-2.09197998046875,10.252154350280762,15.788942337036133,12.481861114501953,9.960731506347656,7.38920259475708,-1.1546859741210938,-1.0169700384140015,-2.326465129852295,0.4928593851943671,0.4706272373719783,0.2974304853447655,0.17041354802639647,../data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-22_17-15-44.wav
300000,0.26384,0.03925514221191406,0.011791620403528214,0.10374873991935483,59572.533607369434,46239.50635625551,116763.07091346153,0.07239826768636703,-334.5140686035156,-4.3392252922058105,-32.84590530395508,-25.44536018371582,-0.27694159746170044,18.460847854614258,19.077592849731445,13.845098495483398,5.394755840301514,3.9291749000549316,-1.3904860019683838,-0.45186516642570496,-3.2497975826263428,0.21803928232008643,0.18341325772437514,0.11184237775507014,0.07375503206480603,../data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-23_05-07-15.wav
300000,0.26384,0.029568323865532875,0.009875875897705555,0.19879347278225806,63337.16810275063,45364.13334625702,118308.66887019231,0.14962103962898254,-337.4782409667969,-15.988703727722168,-37.94386291503906,-29.128828048706055,-1.785672664642334,16.106088638305664,17.502735137939453,11.061385154724121,4.337064266204834,5.921772003173828,-1.0002381801605225,1.0540452003479004,-2.7255938053131104,0.3380510720828851,0.27007802851738194,0.17799043648625915,0.15891674543553677,../data/PUA.02/audiofiles/PUA081/ch2PUA_2025-02-22_17-27-21.wav
300000,0.26384,0.02176789380609989,0.02412526123225689,0.2000220514112903,63587.75738351258,44711.813132250216,118053.26021634616,0.17041781544685364,-380.5874938964844,-17.757083892822266,-35.02469253540039,-26.350318908691406,-3.0456440448760986,14.032613754272461,14.805298805236816,12.543350219726562,4.88875675201416,4.621795654296875,-1.722595453262329,-1.6378153562545776,-3.200143814086914,0.744802547073002,0.6585008823988646,0.3797313939787134,0.12572761715550543,../data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_12-43-56.wav
300000,0.26384,0.15609794855117798,0.018362486734986305,0.04963142641129032,23984.536216105807,37372.67014233314,64723.557692307695,0.010238809511065483,-203.34255981445312,65.97113037109375,-105.52972412109375,-87.75404357910156,-4.387146949768066,12.532676696777344,-1.2248276472091675,6.409316539764404,6.90325403213501,3.99965500831604,-5.074642181396484,-8.940079689025879,-5.998788833618164,0.051845147109440125,0.0440205695833033,0.039807776803636466,0.029325207531020508,../data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_12-21-22.wav
300000,0.26384,0.018407486379146576,0.0040862602181732655,0.2002740675403226,61723.601764230414,46226.03979279971,118965.03155048077,0.15682755410671234,-367.6410827636719,-1.1827099323272705,-37.31882095336914,-41.44374465942383,-10.99637222290039,14.56640911102295,16.556371688842773,11.333755493164062,1.7380757331848145,3.846304416656494,0.4512846767902374,-0.3697647750377655,-3.538280487060547,0.24786660892206963,0.22277987290188303,0.19501625919841248,0.16452324705351662,../data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-21_14-48-50.wav
300000,0.26384,0.019049739465117455,0.006720166187733412,0.19104712701612903,62837.079641032666,45359.47163632634,118429.80018028847,0.153870090842247,-376.3702087402344,-9.419539451599121,-34.18471145629883,-31.249279022216797,-4.419954776763916,15.183136940002441,14.382904052734375,11.578134536743164,4.204352855682373,5.403467655181885,-0.610332727432251,-1.4217607975006104,-4.569329738616943,0.2839238922414058,0.2615666805658417,0.20356350006255083,0.15475931404587973,../data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_17-58-55.wav
300000,0.26384,0.020481176674365997,0.01216792594641447,0.17174269153225807,63691.96568681225,44501.526353770416,117551.83293269231,0.1428968906402588,-387.0463562011719,-18.60289764404297,-30.228282928466797,-19.391624450683594,0.9909160137176514,14.388734817504883,14.049159049987793,15.392546653747559,7.26424503326416,5.366666793823242,-1.8674654960632324,-1.9460972547531128,-3.2227954864501953,0.4438180052374157,0.3439774349010639,0.25994979143349256,0.15788239329312279,../data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-23_04-07-42.wav
300000,0.26384,0.019059421494603157,0.009419509209692478,0.19311680947580645,63853.44673783502,45035.02817638965,118682.39182692308,0.15463261306285858,-385.7572937011719,-16.91148567199707,-34.01775360107422,-26.248998641967773,-0.06075286865234375,15.215936660766602,13.415776252746582,9.401707649230957,4.0997233390808105,6.955257892608643,0.5129520893096924,-0.4074755609035492,-2.0840091705322266,0.4154150206857982,0.3059174125893779,0.15109734304933575,0.12766309481625376,../data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_16-43-06.wav
300000,0.26384,0.033342618495225906,0.007356788497418165,0.12477633568548387,61203.36063639315,46429.50231790188,118785.68209134616,0.1022990345954895,-334.7637023925781,-5.636499881744385,-35.59048080444336,-30.477426528930664,-3.3949553966522217,14.402567863464355,15.477973937988281,13.120016098022461,5.769057273864746,5.833992958068848,0.5152868628501892,-0.23150555789470673,-3.9793784618377686,0.16817338618959926,0.14915174116851787,0.1156200492819408,0.103437499023527,../data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-23_11-47-35.wav
300000,0.26384,0.03769879415631294,0.008035377599298954,0.1206086189516129,56654.60439399292,47075.15119343878,116277.60667067308,0.08010286837816238,-319.126953125,3.396178722381592,-47.47836685180664,-39.745609283447266,2.3627240657806396,25.131235122680664,19.210786819458008,8.358956336975098,2.4734013080596924,6.61976432800293,0.8948817849159241,-0.5144569277763367,-4.365977764129639,0.1572523512080768,0.1397344911877752,0.08883065995372018,0.07857804413760272,../data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_21-36-14.wav
300000,0.26384,0.028063736855983734,0.01299518533051014,0.1919858870967742,62726.507908722335,45515.77662021933,119263.63431490384,0.16434144973754883,-337.9728698730469,-12.032214164733887,-38.667449951171875,-32.62464141845703,-6.189800262451172,15.551288604736328,15.265779495239258,13.088458061218262,6.112602233886719,4.29939079284668,0.2962387204170227,-2.0780131816864014,-4.560164928436279,0.43594380552358614,0.41888022795676394,0.4013908304807423,0.24901028451821625,../data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_14-16-58.wav
300000,0.26384,0.028481734916567802,0.012793499045073986,0.19897933467741935,61043.720493183304,45881.981139201096,117391.26352163461,0.15659955143928528,-331.98583984375,-6.882462978363037,-40.25274658203125,-33.466468811035156,-6.870535373687744,13.443260192871094,16.539236068725586,12.160354614257812,3.456620931625366,4.183235168457031,-0.7471503019332886,-1.667846918106079,-4.986924171447754,0.42123994015597516,0.34717001446214807,0.16793058516209808,0.13959265436223756,../data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_13-37-19.wav
300000,0.26384,0.0223615150898695,0.01678415946662426,0.18899634576612903,60835.06890560089,45460.866667847906,116629.73257211539,0.13964873552322388,-362.6893615722656,-2.652864933013916,-38.958702087402344,-40.32493209838867,-8.687593460083008,16.708694458007812,12.868698120117188,8.601153373718262,2.4233107566833496,5.261533737182617,0.4637596309185028,-0.722993791103363,-4.3608927726745605,0.5807269537781786,0.5690838949469238,0.4962531787420428,0.21548946862142848,../data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_13-00-44.wav
300000,0.26384,0.018379829823970795,0.0058907330967485905,0.190625,64102.32851136545,45329.657700985656,119342.51051682692,0.16148217022418976,-380.318603515625,-11.093193054199219,-32.83504104614258,-30.796913146972656,-4.651693820953369,13.103439331054688,12.311327934265137,11.238774299621582,4.148356914520264,4.567812919616699,-0.4471299648284912,-1.325807809829712,-2.924868106842041,0.3013330452628253,0.28464146616949176,0.2677966850215389,0.17056767210769458,../data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_14-35-58.wav
300000,0.26384,0.14785358309745789,0.013423138298094273,0.04785786290322581,23484.959793206675,37892.55475962719,66109.52524038461,0.008172813802957535,-204.75025939941406,69.59818267822266,-102.47447967529297,-86.43635559082031,-4.065074920654297,10.079140663146973,-1.5275695323944092,6.64548397064209,7.883003234863281,4.964914798736572,-6.152347564697266,-9.535674095153809,-6.910540580749512,0.014659615769257795,0.008529849635575985,0.006672405441284694,0.005716137468966321,../data/PUA.02/audiofiles/PUA081/ch1PUA_2025-02-22_12-25-46.wav
300000,0.26384,0.019391510635614395,0.004839684814214706,0.17152532762096775,62252.336317922636,46093.63318494529,119200.72115384616,0.1375318169593811,-373.11456298828125,-4.627106666564941,-36.87932586669922,-37.401607513427734,-7.908534049987793,15.495649337768555,16.677623748779297,12.285874366760254,5.1931233406066895,5.015910625457764,-1.6310131549835205,-3.1083297729492188,-4.000814914703369,0.22424412713286918,0.20921874438210863,0.1896286925605612,0.14923130069279245,../data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_06-22-47.wav
300000,0.26384,0.018868256360292435,0.00504704425111413,0.17995211693548388,63979.94060939603,45655.00253019394,120192.30769230769,0.14964109659194946,-383.1944885253906,-13.085923194885254,-32.677616119384766,-28.95337677001953,-3.139714241027832,15.821453094482422,15.001411437988281,10.566116333007812,3.872720718383789,5.531168460845947,-1.0507243871688843,-1.0555764436721802,-3.7290353775024414,0.21163950802064324,0.19530391256778704,0.16717919830455327,0.1477564930185065,../data/PUA.02/audiofiles/PUA081/ch3PUA_2025-02-22_08-55-05.wav
